Street_ID,Full_Street_Name,Risk_Score_Below15,Bus_Stops,Local_Business,GoodRoadRating,FairRoadRating,PoorRoadRating,SewerConfl,Engineerin,NationalGr,ProjectInPastFiveYears,Length_0to100,Length_101to200,Length_201to300,Length_301to400,Length_401to500,Length_501OrMore,PrimaryRoad,SecondaryRoad,LocalRoad
12578715,299 CROLY ST,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12576700,2299 ONONDAGA CREEK BLVD,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13001879,199 CROUSE DR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578832,199 RIDGEWAY AVE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12580999,195 CLIFTON PL,1,1,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,1
13002380,499 SHONNARD ST,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12577019,299 SMALL RD,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12578558,399 SCOTT AVE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12573448,1169 W FAYETTE ST,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12576658,199 LAFAYETTE RD,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13001100,199 DUKE DR,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12571880,746 STINARD AVE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578673,199 KIMBER RD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13001310,199 FARMERS MARKET WAY,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12573100,299 FITCH ST,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578677,299 LOCKWOOD RD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12575047,795 VAN RENSSELAER ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578697,599 WESTMORELAND AVE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12579666,123 HEADSON DR,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12572411,1741 W ONONDAGA ST,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12572856,865 EMERSON AVE,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12577017,1309 E COLVIN ST,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12573379,299 WHITTIER AVE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12572326,299 SUNHILL TER,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12573444,166 NELSON ST,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12577612,999 MARYLAND AVE,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12573380,299 COLERIDGE AVE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12563572,305 DORWIN AVE,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12571903,299 ARMSTRONG PL,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12578692,199 FELLOWS AVE,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12580519,198 PECK AVE,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12571834,1199 GLENWOOD AVE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578528,199 HOUSTON AVE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12573411,199 SYRACUSE ST,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12578691,499 ALLEN ST,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12581000,186 SHOTWELL PARK,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12571891,199 ALANSON RD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12571754,714 BARNES AVE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12580209,199 CULBERT ST,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578690,199 CAMBRIDGE ST,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12576723,399 W MATSON AVE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12573507,1599 ERIE BLVD W,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12574993,499 PULASKI ST,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12574985,729 HIAWATHA BLVD W,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12575011,899 VAN RENSSELAER ST,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
13002097,499 LAFAYETTE RD,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12573382,299 BRYANT AVE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12576654,399 LAFAYETTE RD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12575065,599 SOLAR ST,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12571879,2199 S GEDDES ST,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12576721,299 BELLE AVE,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
12575069,499 SOLAR ST,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12578645,438 BROOKFORD RD,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
13001298,199 NBT BANK PKWY,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12571720,240 HOPPER RD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12576788,492 E BRIGHTON AVE,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12574984,999 SPENCER ST,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578527,899 WESTMORELAND AVE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12578695,299 SCOTTHOLM TER,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,1
12576722,299 HALL AVE,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12572328,299 AUSTIN AVE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12580362,299 BRATTLE RD,1,1,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,1
12572435,499 S AVERY AVE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12576735,299 W MATSON AVE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13002087,499 MEADOWBROOK DR,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12573022,999 GRAND AVE,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12571703,299 CHAFFEE AVE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12576916,199 AINSLEY DR,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12571835,161 HANCOCK DR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12576949,1599 IVY RIDGE RD,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12573582,499 SEYMOUR ST,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13001865,1299 CANAL ST,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1
12577503,1099 COMSTOCK AVE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
12574897,1899 ERIE BLVD W,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13010342,99 SHOTWELL PARK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001365,199 BROWN ST,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008070,499 WYOMING ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010440,1499 W FAYETTE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010447,0 PARK AVE,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12578417,311 DAKOTA ST,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12578782,1861 ERIE BLVD E,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001904,0 THORNDEN PARK DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002492,1599 WB I 690,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006958,249 AINSLEY DR,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012511,409 LEAVENWORTH AVE,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13016560,3291 E GENESEE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017689,699 E COLVIN ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017694,559 E GLEN AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020735,0 CREEKWALK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028234,2299 EUCLID AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028311,461 DURSTON AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028482,499 MARTIN LUTHER KING E,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028488,0 DR KING SCHOOL DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028542,4227 S SALINA ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028589,0 MEACHEM SCHOOL DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001161,67 N CLINTON ST FROM SB I 81 RAMP,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002321,99 W GENESEE ST FROM EB I 690 RAMP,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002459,99 EB I 690 TO SB I 81,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006090,628 AUDUBON PKWY,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006091,699 AUDUBON PKWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008612,599 BURT ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008632,179 N STATE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009783,809 S WEST ST,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009785,799 NB WEST STREET ARTERIAL,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010362,699 TOMPKINS ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010428,499 S LOWELL AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010438,1498 W FAYETTE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010441,200 CAYUGA ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010996,199 SCOTTHOLM TER,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010998,199 SCOTTHOLM BLVD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011012,204 BRADFORD PKWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011021,199 EDGEMONT DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011146,145 SPRINGFIELD RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011310,321 BERKELEY DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012507,599 MILTON AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012521,3125 E GENESEE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012951,199 WALRATH RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012977,1421 S MCBRIDE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013129,299 OVERLOOK DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013168,261 RICHMOND AVE,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013240,739 FELLOWS AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013246,1499 EUCLID AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013255,115 BROOKFORD RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013257,199 HURLBURT RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017651,999 SALT SPRINGS RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017677,199 GREEN STREET PL,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017766,509 ALMOND ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018171,99 NB WEST ST TO HERALD PL RAMP,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018246,99 CATAWBA ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018654,749 IRVING AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018675,298 FOREST HILL DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018694,1799 TEALL AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13018814,799 IRVING AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019528,299 DEWITT RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019530,97 DEWITT RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019674,599 SEVENTH NORTH ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020278,521 W BRIGHTON AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020279,89 ELMHURST AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020293,299 W ONONDAGA ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020343,0 WEGMANS PLAZA DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020399,399 TEMPLE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020719,0 CREEKWALK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020720,0 CREEKWALK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020724,0 CREEKWALK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020726,0 CREEKWALK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020732,0 CREEKWALK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020742,0 LOWER ONONDAGA PARK DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020783,699 W SENECA TPKE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13020785,1099 VALLEY DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028047,205 LAFAYETTE RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028061,0 KINNEY DRUGS DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028218,1999 MEADOWBROOK DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028375,1006 POND ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028394,301 GREEN ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028397,919 JAMES ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028441,1699 W ONONDAGA ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028444,1715 W ONONDAGA ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028485,0 DR KING SCHOOL DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028500,237 W KENNEDY ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028604,299 AINSLEY DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13028605,399 AINSLEY DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100174,10 RME DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12573653,699 SB WEST STREET ARTERIAL,1,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12573659,297 GIFFORD ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12577717,99 MONROE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12578368,498 MEADOWBROOK DR,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12578391,499 ROOSEVELT AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12578650,104 WINDHAM DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
12578849,2439 ERIE BLVD E,1,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001387,99 COURT ST TO NB I 81 RAMP,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001884,99 E ADAMS ST FROM NB I 81 RAMP,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001900,0 THORNDEN PARK DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001907,0 THORNDEN PARK DRWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001939,828 MEADOWBROOK DR,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002317,99 PARK AVE TO N WEST ST RAMP,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002322,499 SB WEST STREET ARTERIAL,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002324,99 WEST ST FROM EB I 690 RAMP,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13002375,99 N GEDDES ST TO EB I 690 RAMP,1,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006089,99 MARCELLUS TO WEST ST RAMP,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006109,0 ONONDAGA PARK DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006543,399 SCHOOL ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006545,0 REMINGTON AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006926,199 INVERNESS PL,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13006943,199 CITY CROSSROADS DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007054,99 PRESIDENTIAL PLZ,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008622,699 E ADAMS ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13008649,399 JAMES ST,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009826,1916 W COLVIN ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010281,399 SEDGWICK DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010345,399 MELROSE AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010348,2002 JAMES ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13010397,150 HEADSON DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011006,398 SCOTTHOLM BLVD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011011,1398 MEADOWBROOK DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011120,199 CLAIRE RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011126,630 DEMONG DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011139,526 FAYETTE BLVD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011143,543 AUDUBON PKWY,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011156,2329 ERIE BLVD E,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011160,2718 ERIE BLVD E,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011307,198 BERKELEY DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011308,99 TERRACE RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011311,899 MARYLAND AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011464,212 HUTCHINSON AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011483,201 WESTWOOD RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011487,2499 BELLEVUE AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011658,499 HARVARD PL,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011660,299 CAMBRIDGE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011661,599 ALLEN ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011664,299 STRONG AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011690,401 KIMBER RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011695,299 HOUSTON AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012241,1111 N GLENCOVE RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012248,221 ROXBURY RD,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012287,399 NORTH AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012324,298 PECK AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012402,284 ROSS PARK,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012410,199 PERSHING AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012487,299 WILLUMAE DR,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012848,199 ACADEMY GREEN,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13012978,299 OAKWOOD AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013095,899 GLENWOOD AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013142,1019 W FAYETTE ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013151,219 GERE AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013186,115 N CROUSE AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013241,399 CRAWFORD AVE,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013248,399 MONTANA ST,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
